"","Gemeindekennziffer","Name der Gemeinde","Bevölkerung","GISD_Score","GISD_5","GISD_10","GISD_k"
"84",12062293,"Lichterfeld-Schacksdorf",965,0.879081,4,7,2
"85",12062333,"Massen-Niederlausitz",1981,0.879081,4,7,2
"86",12062336,"Merzdorf",858,0.865934,3,6,2
"87",12062341,"Mühlberg/Elbe, Stadt",3892,0.935184,5,9,3
"88",12062372,"Plessa",2778,0.886087,4,7,2
"89",12062410,"Röderland",3990,0.867177,4,7,2
"90",12062417,"Rückersdorf",1469,0.905227,4,8,2
"91",12062425,"Sallgast",1479,0.879081,4,7,2
"92",12062440,"Schilda",482,0.905227,4,8,2
"93",12062445,"Schlieben, Stadt",2511,0.891858,4,8,2
"94",12062453,"Schönborn",1546,0.905227,4,8,2
"95",12062461,"Schönewalde, Stadt",3136,0.869693,4,7,2
"96",12062464,"Schraden",518,0.886087,4,7,2
"97",12062469,"Sonnewalde, Stadt",3343,0.876388,4,7,2
"98",12062492,"Tröbitz",738,0.905227,4,8,2
"99",12062500,"Uebigau-Wahrenbrück, Stadt",5532,0.877834,4,7,2
"100",12063036,"Brieselang",11167,0.785971,2,4,2
"101",12063056,"Dallgow-Döberitz",9280,0.784689,2,4,2
"102",12063080,"Falkensee, Stadt",41777,0.787737,2,4,2
"103",12063088,"Friesack, Stadt",2546,0.866961,4,7,2
"104",12063094,"Gollenberg",417,0.912689,5,9,3
"105",12063112,"Großderschau",449,0.912689,5,9,3
"106",12063134,"Havelaue",877,0.912689,5,9,3
"107",12063142,"Wiesenaue",757,0.866961,4,7,2
"108",12063148,"Ketzin/Havel, Stadt",6355,0.809365,3,5,2
"109",12063161,"Kleßen-Görne",340,0.912689,5,9,3
"110",12063165,"Kotzen",571,0.881667,4,7,2
"111",12063186,"Märkisch Luch",1279,0.881667,4,7,2
"112",12063189,"Milower Land",4314,0.868401,4,7,2
"113",12063202,"Mühlenberge",726,0.866961,4,7,2
"114",12063208,"Nauen, Stadt",16761,0.854024,3,6,2
"115",12063212,"Nennhausen",1871,0.881667,4,7,2
"116",12063228,"Paulinenaue",1233,0.866961,4,7,2
"117",12063240,"Pessin",649,0.866961,4,7,2
"118",12063244,"Premnitz, Stadt",8430,0.894515,4,8,2
"119",12063252,"Rathenow, Stadt",24127,0.913326,5,9,3
"120",12063256,"Retzow",518,0.866961,4,7,2
"121",12063260,"Rhinow, Stadt",1649,0.912689,5,9,3
"122",12063273,"Schönwalde-Glien",9202,0.785715,2,4,2
"123",12063274,"Seeblick",922,0.912689,5,9,3
"124",12063293,"Stechow-Ferchesar",883,0.881667,4,7,2
"125",12063357,"Wustermark",8308,0.797848,2,4,2
"126",12064009,"Alt Tucheband",760,0.924984,5,9,3
"127",12064029,"Altlandsberg, Stadt",8996,0.764885,2,3,2
"128",12064044,"Bad Freienwalde (Oder), Stadt",12382,0.89916,4,8,2
"129",12064053,"Beiersdorf-Freudenberg",598,0.888189,4,8,2
"130",12064057,"Bleyen-Genschmar",490,0.924984,5,9,3
"131",12064061,"Bliesdorf",923,0.887905,4,8,2
"132",12064084,"Buckow (Märkische Schweiz), Stadt",1466,0.80564,3,5,2
"133",12064125,"Falkenberg",2268,0.888189,4,8,2
"134",12064128,"Falkenhagen (Mark)",718,0.869891,4,7,2
"135",12064130,"Fichtenhöhe",521,0.869891,4,7,2
"136",12064136,"Fredersdorf-Vogelsdorf",12879,0.758766,2,3,2
"137",12064153,"Garzau-Garzin",691,0.80564,3,5,2
"138",12064172,"Golzow",840,0.924984,5,9,3
"139",12064190,"Gusow-Platkow",1193,0.885416,4,7,2
"140",12064205,"Heckelberg-Brunow",681,0.888189,4,8,2
"141",12064222,"Höhenland",1036,0.888189,4,8,2
"142",12064227,"Hoppegarten",17002,0.732402,1,2,1
"143",12064266,"Küstriner Vorland",2606,0.924984,5,9,3
"144",12064268,"Lebus, Stadt",3148,0.812331,3,5,2
"145",12064274,"Letschin",4100,0.92699,5,9,3
"146",12064288,"Lietzen",665,0.869891,4,7,2
"147",12064290,"Lindendorf",1368,0.869891,4,7,2
"148",12064303,"Märkische Höhe",582,0.885416,4,7,2
"149",12064317,"Müncheberg, Stadt",6785,0.846731,3,6,2
"150",12064336,"Neuenhagen bei Berlin",17435,0.736208,1,2,1
"151",12064340,"Neuhardenberg",2583,0.885416,4,7,2
"152",12064349,"Neulewin",930,0.887905,4,8,2
"153",12064365,"Neutrebbin",1445,0.887905,4,8,2
"154",12064370,"Oberbarnim",1407,0.80564,3,5,2
"155",12064371,"Oderaue",1657,0.887905,4,8,2
"156",12064380,"Petershagen/Eggersdorf",14364,0.765562,2,3,2
"157",12064388,"Podelzig",880,0.812331,3,5,2
"158",12064393,"Prötzel",966,0.887905,4,8,2
"159",12064408,"Rehfelde",4670,0.80564,3,5,2
"160",12064417,"Reichenow-Möglin",564,0.887905,4,8,2
"161",12064420,"Reitwein",466,0.812331,3,5,2
"162",12064428,"Rüdersdorf bei Berlin",15188,0.833131,3,5,2
"163",12064448,"Seelow, Stadt",5366,0.899831,4,8,2
"164",12064472,"Strausberg, Stadt",25946,0.831351,3,5,2
"165",12064480,"Treplin",378,0.812331,3,5,2
"166",12064482,"Vierlinden",1459,0.869891,4,7,2
"167",12064484,"Waldsieversdorf",823,0.80564,3,5,2
"168",12064512,"Wriezen, Stadt",7328,0.917559,5,9,3
"169",12064538,"Zechin",644,0.924984,5,9,3
"170",12064539,"Zeschdorf",1225,0.812331,3,5,2
"171",12065036,"Birkenwerder",7881,0.735688,1,2,1
"172",12065084,"Fürstenberg/Havel, Stadt",5882,0.866524,3,6,2
"173",12065096,"Glienicke/Nordbahn",11942,0.701932,1,1,1
"174",12065100,"Gransee, Stadt",5717,0.861071,3,6,2
"175",12065117,"Großwoltersdorf",803,0.861071,3,6,2
"176",12065136,"Hennigsdorf, Stadt",25928,0.765212,2,3,2
"177",12065144,"Hohen Neuendorf, Stadt",25239,0.717696,1,2,1
"178",12065165,"Kremmen, Stadt",7108,0.739211,1,2,1
"179",12065180,"Leegebruch",6567,0.731348,1,2,1
"180",12065193,"Liebenwalde, Stadt",4198,0.832961,3,5,2
"181",12065198,"Löwenberger Land",8041,0.795312,2,4,2
"182",12065225,"Mühlenbecker Land",14606,0.717475,1,2,1
"183",12065251,"Oberkrämer",10603,0.713816,1,1,1
"184",12065256,"Oranienburg, Stadt",42894,0.797462,2,4,2
"185",12065276,"Schönermark",415,0.861071,3,6,2
"186",12065301,"Sonnenberg",828,0.861071,3,6,2
"187",12065310,"Stechlin",1203,0.861071,3,6,2
"188",12065332,"Velten, Stadt",11718,0.801924,2,4,2
"189",12065356,"Zehdenick, Stadt",13325,0.850782,3,6,2
"190",12066008,"Altdöbern",2531,0.856668,3,6,2
"191",12066041,"Bronkow",610,0.856668,3,6,2
"192",12066052,"Calau, Stadt",7922,0.849131,3,6,2
"193",12066064,"Frauendorf",705,0.813857,3,5,2
"194",12066104,"Großkmehlen",1097,0.813857,3,5,2
"195",12066112,"Großräschen, Stadt",8785,0.907938,4,8,2
"196",12066116,"Grünewald",543,0.810899,3,5,2
"197",12066120,"Guteborn",537,0.810899,3,5,2
"198",12066124,"Hermsdorf",795,0.810899,3,5,2
"199",12066132,"Hohenbocka",965,0.810899,3,5,2
"200",12066168,"Kroppen",679,0.813857,3,5,2
"201",12066176,"Lauchhammer, Stadt",15099,0.896109,4,8,2
"202",12066188,"Lindenau",740,0.813857,3,5,2
"203",12066196,"Lübbenau/Spreewald, Stadt",16082,0.868225,4,7,2
"204",12066202,"Luckaitztal",845,0.856668,3,6,2
"205",12066226,"Neu-Seeland",602,0.856668,3,6,2
"206",12066228,"Neupetershain",1246,0.856668,3,6,2
"207",12066240,"Ortrand, Stadt",2164,0.813857,3,5,2
"208",12066272,"Ruhland, Stadt",3693,0.810899,3,5,2
"209",12066285,"Schipkau",6837,0.891823,4,8,2
"210",12066292,"Schwarzbach",679,0.810899,3,5,2
"211",12066296,"Schwarzheide, Stadt",5772,0.843798,3,6,2
"212",12066304,"Senftenberg, Stadt",24743,0.90931,4,8,2
"213",12066316,"Tettau",804,0.813857,3,5,2
"214",12066320,"Vetschau/Spreewald, Stadt",8421,0.855037,3,6,2
"215",12067024,"Bad Saarow",5090,0.789747,2,4,2
"216",12067036,"Beeskow, Stadt",7964,0.848492,3,6,2
"217",12067040,"Berkenbrück",996,0.819602,3,5,2
"218",12067072,"Briesen (Mark)",2827,0.819602,3,5,2
"219",12067076,"Brieskow-Finkenheerd",2317,0.794107,2,4,2
"220",12067112,"Diensdorf-Radlow",567,0.789747,2,4,2
"221",12067120,"Eisenhüttenstadt, Stadt",27444,0.859357,3,6,2
"222",12067124,"Erkner, Stadt",11540,0.789316,2,4,2
"223",12067137,"Friedland, Stadt",3013,0.811582,3,5,2
"224",12067144,"Fürstenwalde/Spree, Stadt",31236,0.88474,4,7,2
"225",12067173,"Gosen-Neu Zittau",2970,0.801747,2,4,2
"226",12067180,"Groß Lindow",1737,0.794107,2,4,2
"227",12067201,"Grünheide (Mark)",8165,0.787142,2,4,2
"228",12067205,"Grunow-Dammendorf",509,0.765084,2,3,2
"229",12067237,"Jacobsdorf",1876,0.819602,3,5,2
"230",12067288,"Langewahl",845,0.789747,2,4,2
"231",12067292,"Lawitz",605,0.781905,2,4,2
"232",12067324,"Mixdorf",917,0.765084,2,3,2
"233",12067336,"Müllrose, Stadt",4514,0.765084,2,3,2
"234",12067338,"Neißemünde",1666,0.781905,2,4,2
"235",12067357,"Neuzelle",4315,0.781905,2,4,2
"236",12067397,"Ragow-Merz",504,0.765084,2,3,2
"237",12067408,"Rauen",1979,0.801747,2,4,2
"238",12067413,"Reichenwalde",1104,0.789747,2,4,2
"239",12067426,"Rietz-Neuendorf",4127,0.813638,3,5,2
"240",12067438,"Schlaubetal",1828,0.765084,2,3,2
"241",12067440,"Schöneiche bei Berlin",12154,0.768993,2,3,2
"242",12067458,"Siehdichum",1535,0.765084,2,3,2
"243",12067469,"Spreenhagen",3226,0.801747,2,4,2
"244",12067473,"Steinhöfel",4377,0.846289,3,6,2
"245",12067481,"Storkow (Mark), Stadt",8897,0.830603,3,5,2
"246",12067493,"Tauche",3865,0.832524,3,5,2
"247",12067508,"Vogelsang",728,0.794107,2,4,2
"248",12067520,"Wendisch Rietz",1506,0.789747,2,4,2
"249",12067528,"Wiesenau",1266,0.794107,2,4,2
"250",12067544,"Woltersdorf",8053,0.766898,2,3,2
"251",12067552,"Ziltendorf",1561,0.794107,2,4,2
"252",12068052,"Breddin",893,0.937422,5,10,3
"253",12068072,"Dabergotz",603,0.906786,4,8,2
"254",12068109,"Dreetz",1153,0.937422,5,10,3
"255",12068117,"Fehrbellin",8784,0.88865,4,8,2
"256",12068181,"Heiligengrabe",4480,0.90834,4,8,2
"257",12068188,"Herzberg (Mark)",617,0.927964,5,9,3
"258",12068264,"Kyritz, Stadt",9140,0.950662,5,10,3
"259",12068280,"Lindow (Mark), Stadt",2991,0.927964,5,9,3
"260",12068306,"Märkisch Linden",1191,0.906786,4,8,2
"261",12068320,"Neuruppin, Stadt",30665,0.919177,5,9,3
"262",12068324,"Neustadt (Dosse), Stadt",3391,0.937422,5,10,3
"263",12068353,"Rheinsberg, Stadt",8029,0.913444,5,9,3
"264",12068372,"Rüthnick",472,0.927964,5,9,3
"265",12068409,"Sieversdorf-Hohenofen",708,0.937422,5,10,3
"266",12068413,"Storbeck-Frankendorf",477,0.906786,4,8,2
"267",12068417,"Stüdenitz-Schönermark",583,0.937422,5,10,3
"268",12068425,"Temnitzquell",736,0.906786,4,8,2
"269",12068426,"Temnitztal",1410,0.906786,4,8,2
"270",12068437,"Vielitzsee",473,0.927964,5,9,3
"271",12068452,"Walsleben",806,0.906786,4,8,2
"272",12068468,"Wittstock/Dosse, Stadt",14427,0.934178,5,9,3
"273",12068477,"Wusterhausen/Dosse",5979,0.945174,5,10,3
"274",12068501,"Zernitz-Lohm",878,0.937422,5,10,3
"275",12069017,"Beelitz, Stadt",11898,0.632085,1,1,1
"276",12069018,"Beetzsee",2501,0.686705,1,1,1
"277",12069019,"Beetzseeheide",676,0.686705,1,1,1
"278",12069020,"Bad Belzig, Stadt",10916,0.702059,1,1,1
"279",12069028,"Bensdorf",1270,0.686833,1,1,1
"280",12069052,"Borkheide",1895,0.646381,1,1,1
"281",12069056,"Borkwalde",1487,0.646381,1,1,1
"282",12069076,"Brück, Stadt",3736,0.646381,1,1,1
"283",12069089,"Buckautal",508,0.71828,1,2,1
"284",12069216,"Golzow",1324,0.646381,1,1,1
"285",12069224,"Görzke",1246,0.71828,1,2,1
"286",12069232,"Gräben",523,0.71828,1,2,1
"287",12069249,"Groß Kreutz (Havel)",7993,0.661149,1,1,1
"288",12069270,"Havelsee, Stadt",3268,0.686705,1,1,1
"289",12069304,"Kleinmachnow",20562,0.621349,1,1,1
"290",12069306,"Kloster Lehnin",10682,0.680141,1,1,1
"291",12069345,"Linthe",902,0.646381,1,1,1
"292",12069397,"Michendorf",12128,0.61438,1,1,1
"293",12069402,"Mühlenfließ",904,0.684075,1,1,1
"294",12069448,"Niemegk, Stadt",2014,0.684075,1,1,1
"295",12069454,"Nuthetal",8756,0.584283,1,1,1
"296",12069460,"Päwesin",537,0.686705,1,1,1
"297",12069470,"Planebruch",1040,0.646381,1,1,1
"298",12069474,"Planetal",952,0.684075,1,1,1
"299",12069485,"Rabenstein/Fläming",842,0.684075,1,1,1
"300",12069537,"Rosenau",916,0.686833,1,1,1
"301",12069541,"Roskow",1191,0.686705,1,1,1
"302",12069590,"Schwielowsee",10223,0.627986,1,1,1
"303",12069596,"Seddiner See",4109,0.646127,1,1,1
"304",12069604,"Stahnsdorf",14800,0.61922,1,1,1
"305",12069616,"Teltow, Stadt",24609,0.641208,1,1,1
"306",12069632,"Treuenbrietzen, Stadt",7430,0.682641,1,1,1
"307",12069648,"Wenzlow",532,0.71828,1,2,1
"308",12069656,"Werder (Havel), Stadt",24347,0.649625,1,1,1
"309",12069665,"Wiesenburg/Mark",4413,0.73552,1,2,1
"310",12069680,"Wollin",861,0.71828,1,2,1
"311",12069688,"Wusterwitz",3066,0.686833,1,1,1
"312",12069696,"Ziesar, Stadt",2441,0.71828,1,2,1
"313",12070008,"Bad Wilsnack, Stadt",2590,0.893132,4,8,2
"314",12070028,"Berge",760,0.940863,5,10,3
"315",12070052,"Breese",1447,0.893132,4,8,2
"316",12070060,"Cumlosen",757,0.91661,5,9,3
"317",12070096,"Gerdshagen",520,0.941943,5,10,3
"318",12070125,"Groß Pankow (Prignitz)",3954,0.935916,5,9,3
"319",12070145,"Gülitz-Reetz",476,0.940863,5,10,3
"320",12070149,"Gumtow",3454,0.963935,5,10,3
"321",12070153,"Halenbeck-Rohlsdorf",561,0.941943,5,10,3
"322",12070173,"Karstädt",5983,0.935233,5,9,3
"323",12070222,"Kümmernitztal",376,0.941943,5,10,3
"324",12070236,"Lanz",766,0.91661,5,9,3
"325",12070241,"Legde/Quitzöbel",625,0.893132,4,8,2
"326",12070244,"Lenzen (Elbe), Stadt",2209,0.91661,5,9,3
"327",12070246,"Lenzerwische",473,0.91661,5,9,3
"328",12070266,"Marienfließ",716,0.941943,5,10,3
"329",12070280,"Meyenburg, Stadt",2131,0.941943,5,10,3
"330",12070296,"Perleberg, Stadt",12087,0.940431,5,10,3
"331",12070300,"Pirow",462,0.940863,5,10,3
"332",12070302,"Plattenburg",3415,0.958441,5,10,3
"333",12070316,"Pritzwalk, Stadt",11909,0.925702,5,9,3
"334",12070325,"Putlitz, Stadt",2745,0.940863,5,10,3
"335",12070348,"Rühstädt",468,0.893132,4,8,2
"336",12070393,"Triglitz",478,0.940863,5,10,3
"337",12070416,"Weisen",988,0.893132,4,8,2
"338",12070424,"Wittenberge, Stadt",17200,0.97126,5,10,3
"339",12071028,"Briesen",784,0.742158,2,3,2
"340",12071032,"Burg (Spreewald)",4335,0.742158,2,3,2
"341",12071041,"Dissen-Striesow",1013,0.742158,2,3,2
"342",12071044,"Döbern, Stadt",3328,0.831668,3,5,2
"343",12071052,"Drachhausen",814,0.760608,2,3,2
"344",12071057,"Drebkau, Stadt",5716,0.783601,2,4,2
"345",12071060,"Drehnow",548,0.760608,2,3,2
"346",12071074,"Felixsee",1929,0.831668,3,5,2
"347",12071076,"Forst (Lausitz), Stadt",18945,0.862288,3,6,2
"348",12071153,"Groß Schacksdorf-Simmersdorf",1220,0.831668,3,5,2
"349",12071160,"Guben, Stadt",17431,0.838812,3,6,2
"350",12071164,"Guhrow",523,0.742158,2,3,2
"351",12071176,"Heinersbrück",598,0.760608,2,3,2
"352",12071185,"Hornow-Wadelsdorf",603,0.831668,3,5,2
"353",12071189,"Jämlitz-Klein Düben",487,0.831668,3,5,2
"354",12071193,"Jänschwalde",1559,0.760608,2,3,2
"355",12071244,"Kolkwitz",9234,0.725631,1,2,1
"356",12071294,"Neiße-Malxetal",1662,0.831668,3,5,2
"357",12071301,"Neuhausen/Spree",5013,0.73194,1,2,1
"358",12071304,"Peitz, Stadt",4369,0.760608,2,3,2
"359",12071337,"Schenkendöbern",3701,0.772249,2,3,2
"360",12071341,"Schmogrow-Fehrow",814,0.742158,2,3,2
"361",12071372,"Spremberg, Stadt",22326,0.838942,3,6,2
"362",12071384,"Tauer",719,0.760608,2,3,2
"363",12071386,"Teichland",1155,0.760608,2,3,2
"364",12071392,"Tschernitz",1280,0.831668,3,5,2
"365",12071401,"Turnow-Preilack",1145,0.760608,2,3,2
"366",12071408,"Welzow, Stadt",3703,0.864073,3,6,2
"367",12071412,"Werben",1694,0.742158,2,3,2
"368",12071414,"Wiesengrund",1382,0.831668,3,5,2
"369",12072002,"Am Mellensee",6499,0.780944,2,3,2
"370",12072014,"Baruth/Mark, Stadt",4160,0.78192,2,4,2
"371",12072017,"Blankenfelde-Mahlow",25981,0.724478,1,2,1
"372",12072053,"Dahme/Mark, Stadt",5113,0.810715,3,5,2
"373",12072055,"Dahmetal",496,0.810715,3,5,2
"374",12072120,"Großbeeren",8389,0.724459,1,2,1
"375",12072157,"Ihlow",705,0.810715,3,5,2
"376",12072169,"Jüterbog, Stadt",12270,0.843267,3,6,2
"377",12072232,"Luckenwalde, Stadt",20060,0.841716,3,6,2
"378",12072240,"Ludwigsfelde, Stadt",24408,0.747301,2,3,2
"379",12072297,"Niedergörsdorf",5984,0.841424,3,6,2
"380",12072298,"Niederer Fläming",3186,0.799446,2,4,2
"381",12072312,"Nuthe-Urstromtal",6517,0.784366,2,4,2
"382",12072340,"Rangsdorf",10824,0.730217,1,2,1
"383",12072426,"Trebbin, Stadt",9239,0.770241,2,3,2
"384",12072477,"Zossen, Stadt",17657,0.793253,2,4,2
"385",12073008,"Angermünde, Stadt",13650,0.93757,5,10,3
"386",12073032,"Berkholz-Meyenburg",1289,0.877377,4,7,2
"387",12073069,"Boitzenburger Land",3257,0.952198,5,10,3
"388",12073085,"Brüssow, Stadt",1907,0.968314,5,10,3
"389",12073093,"Carmzow-Wallmow",643,0.968314,5,10,3
"390",12073097,"Casekow",1908,0.981527,5,10,3
"391",12073157,"Flieth-Stegelitz",551,0.96227,5,10,3
"392",12073189,"Gartz (Oder), Stadt",2482,0.981527,5,10,3
"393",12073201,"Gerswalde",1611,0.96227,5,10,3
"394",12073216,"Göritz",794,0.968314,5,10,3
"395",12073225,"Gramzow",1918,0.929672,5,9,3
"396",12073261,"Grünow",951,0.929672,5,9,3
"397",12073309,"Hohenselchow-Groß Pinnow",795,0.981527,5,10,3
"398",12073384,"Lychen, Stadt",3109,0.961763,5,10,3
"399",12073386,"Mark Landin",1020,0.877377,4,7,2
"400",12073393,"Mescherin",795,0.981527,5,10,3
"401",12073396,"Milmersdorf",1459,0.96227,5,10,3
"402",12073404,"Mittenwalde",386,0.96227,5,10,3
"403",12073429,"Nordwestuckermark",4310,0.943338,5,10,3
"404",12073430,"Oberuckersee",1687,0.929672,5,9,3
"405",12073440,"Pinnow",859,0.877377,4,7,2
"406",12073452,"Prenzlau, Stadt",19070,0.954374,5,10,3
"407",12073458,"Randowtal",932,0.929672,5,9,3
"408",12073490,"Schenkenberg",586,0.968314,5,10,3
"409",12073505,"Schöneberg",865,0.877377,4,7,2
"410",12073520,"Schönfeld",624,0.968314,5,10,3
"411",12073532,"Schwedt/Oder, Stadt",30273,0.911782,5,9,3
"412",12073565,"Tantow",756,0.981527,5,10,3
"413",12073569,"Temmen-Ringenwalde",538,0.96227,5,10,3
"414",12073572,"Templin, Stadt",16013,0.941653,5,10,3
"415",12073578,"Uckerfelde",953,0.929672,5,9,3
"416",12073579,"Uckerland",2760,0.956734,5,10,3
"417",12073603,"Passow",1469,0.877377,4,7,2
"418",12073645,"Zichow",609,0.929672,5,9,3
